"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.334462366E1,6.505709887E-2,-4.230238497E-2,7.941242307E-3
4.335462366E1,5.222893879E-2,-2.519817278E-2,1.099556591E-2
4.336462366E1,7.238747925E-2,-1.374445739E-3,1.343902480E-2
4.337462366E1,1.059850380E-1,-1.847865991E-2,1.343902480E-2
4.338462366E1,1.499672979E-1,-4.596757516E-2,1.710421406E-2
4.339462366E1,1.890626550E-1,-6.490438432E-2,2.015853859E-2
4.340462366E1,2.147189677E-1,-9.789107740E-2,2.260199748E-2
4.341462366E1,2.373209596E-1,-1.113301069E-1,2.932151034E-2
4.342462366E1,2.367101014E-1,-8.567378670E-2,2.809977904E-2
4.343462366E1,2.367101014E-1,-8.567378670E-2,2.809977904E-2
4.344462366E1,2.367101014E-1,-8.567378670E-2,2.809977904E-2
4.345462366E1,2.367101014E-1,-8.567378670E-2,2.809977904E-2
4.346462366E1,2.367101014E-1,-8.567378670E-2,2.809977904E-2
4.347462366E1,-1.878409237E-1,1.206457894E-2,-2.260199748E-2
4.348462366E1,-2.079994529E-1,-5.650499370E-3,-2.504545636E-2
4.349462366E1,-1.951712966E-1,-2.397644334E-2,-2.809977904E-2
4.350462366E1,-1.951712966E-1,-2.397644334E-2,-2.809977904E-2
4.351462366E1,-1.951712966E-1,-2.397644334E-2,-2.809977904E-2
4.352462366E1,-1.951712966E-1,-2.397644334E-2,-2.809977904E-2
4.353462366E1,8.399390429E-2,8.399390616E-3,-1.160643063E-2
4.354462366E1,7.605266571E-2,1.069013379E-3,-1.221729536E-2
4.355462366E1,4.306596518E-2,-1.298087649E-2,-7.330377586E-3
4.356462366E1,2.748891478E-3,-3.817904973E-3,3.665188793E-3
4.357462366E1,-4.581485875E-3,4.199695215E-2,1.893680729E-2
4.358462366E1,4.734202102E-2,6.093376130E-2,2.076940238E-2
4.359462366E1,1.175914705E-1,6.765327603E-2,1.832594350E-2
4.360462366E1,1.719584316E-1,6.276635826E-2,1.160643063E-2
4.361462366E1,1.695149690E-1,6.582067907E-2,-4.886918236E-3
4.362462366E1,9.376774728E-2,5.849030241E-2,-2.687804960E-2
4.363462366E1,-3.817904741E-2,3.283398226E-2,-4.153880477E-2
4.364462366E1,-2.990183234E-1,-1.527161949E-4,-3.726275265E-2
4.365462366E1,-3.668242991E-1,9.010255337E-3,-2.626718581E-2
4.366462366E1,-3.643808365E-1,1.389717404E-2,-1.282816008E-2
4.367462366E1,-2.892444730E-1,-1.053741761E-2,6.108647678E-3
4.368462366E1,-1.566868126E-1,-4.535670951E-2,2.076940238E-2
4.369462366E1,3.054323897E-4,-5.818486959E-2,2.443459071E-2
4.370462366E1,1.328630894E-1,-5.146535859E-2,2.015853859E-2
4.371462366E1,2.269362658E-1,-4.291325063E-2,1.832594397E-3
4.372462366E1,2.134972364E-1,-4.169152305E-2,3.665188793E-3
4.373462366E1,1.860083193E-1,-2.947422490E-2,1.282816008E-2
4.374462366E1,1.505781710E-1,-2.596175298E-3,1.649334840E-2
4.375462366E1,1.041524485E-1,2.855792828E-2,1.588248461E-2
4.376462366E1,4.428769648E-2,5.482511222E-2,1.038470119E-2
4.377462366E1,-2.229656465E-2,7.254019380E-2,-1.221729559E-3
4.378462366E1,-1.206457913E-1,6.765327603E-2,-2.382372692E-2
4.379462366E1,-1.169806048E-1,4.749473557E-2,-2.138026804E-2
4.380462366E1,-7.177661359E-2,1.634063199E-2,-1.466075517E-2
4.381462366E1,-7.177661359E-2,1.634063199E-2,-1.466075517E-2
4.382462366E1,2.962694131E-2,-2.641990222E-2,-3.665188793E-3
4.383462366E1,3.634645417E-2,-4.963276163E-2,-2.443459118E-3
4.384462366E1,1.740964688E-2,-7.101303339E-2,-3.665188793E-3
4.385462366E1,1.740964688E-2,-7.101303339E-2,-3.665188793E-3
4.386462366E1,1.740964688E-2,-7.101303339E-2,-3.665188793E-3
4.387462366E1,1.740964688E-2,-7.101303339E-2,-3.665188793E-3
4.388462366E1,1.740964688E-2,-7.101303339E-2,-3.665188793E-3
4.389462366E1,1.701258421E-1,5.238165334E-2,5.375609919E-2
4.390462366E1,2.550360560E-1,1.012508348E-1,5.192350596E-2
4.391462366E1,2.965748608E-1,8.597921580E-2,5.009091273E-2
4.392462366E1,2.965748608E-1,8.597921580E-2,5.009091273E-2
4.393462366E1,2.965748608E-1,8.597921580E-2,5.009091273E-2
4.394462366E1,2.965748608E-1,8.597921580E-2,5.009091273E-2
4.395462366E1,5.039634556E-2,1.206457894E-2,-1.160643063E-2
4.396462366E1,-8.643736690E-2,2.183841541E-2,-4.459312931E-2
4.397462366E1,-2.446513474E-1,2.183841541E-2,-7.330377400E-2
4.398462366E1,-3.973675370E-1,-7.635809598E-4,-9.224057943E-2
4.399462366E1,-3.973675370E-1,-7.635809598E-4,-9.224057943E-2
4.400462366E1,-4.792234302E-1,1.299614757E-1,-4.642572254E-2
4.401462366E1,-3.246746361E-1,8.475748450E-2,-2.443459118E-3
4.402462366E1,-1.108719558E-1,-7.467821985E-2,3.237583488E-2
4.403462366E1,1.212566569E-1,-1.754709035E-1,4.886918142E-2
4.404462366E1,3.203985691E-1,-1.644753367E-1,3.970621154E-2
4.405462366E1,4.505127668E-1,-1.088866442E-1,1.771507785E-2
4.406462366E1,4.401280880E-1,-3.069595434E-2,7.330377586E-3
4.407462366E1,3.399462402E-1,2.061668597E-2,2.015853859E-2
4.408462366E1,2.306014597E-1,6.154462695E-2,3.787361458E-2
4.409462366E1,1.377500147E-1,9.697478265E-2,5.314523727E-2
4.410462366E1,6.994401664E-2,1.153007299E-1,5.619955808E-2
4.411462366E1,1.679878123E-2,8.353576064E-2,4.031707719E-2
4.412462366E1,-3.878991306E-2,2.489273995E-2,1.282816008E-2
4.413462366E1,-1.200349256E-1,4.688387364E-2,-3.848448023E-2
4.414462366E1,-1.750127524E-1,-2.519817278E-2,-3.726275265E-2
4.415462366E1,-2.312123179E-1,-6.429351866E-2,-3.543015569E-2
4.416462366E1,-2.843575478E-1,-6.185005978E-2,-2.260199748E-2
4.417462366E1,-3.161225319E-1,-4.046979174E-2,-7.330377586E-3
4.418462366E1,-3.051269650E-1,-5.574141070E-2,6.108647794E-4
4.419462366E1,-2.446513474E-1,-7.406735420E-2,6.108647678E-3
4.420462366E1,3.695731983E-2,-1.725693047E-2,1.771507785E-2
4.421462366E1,2.232710719E-1,2.672533318E-2,2.321286127E-2
4.422462366E1,3.802633286E-1,5.299251899E-2,2.809977904E-2
4.423462366E1,4.712821841E-1,4.627300799E-2,2.993237413E-2
4.424462366E1,4.804451466E-1,2.489273995E-2,2.199113183E-2
4.425462366E1,4.040870368E-1,2.000582218E-2,9.773836471E-3
4.426462366E1,2.696968019E-1,3.649916872E-2,-7.330377586E-3
4.427462366E1,-6.200277433E-2,7.315105945E-2,-2.932151034E-2
4.428462366E1,-2.128863782E-1,7.070759684E-2,-3.848448023E-2
4.429462366E1,-3.271180987E-1,4.077522457E-2,-4.153880477E-2
4.430462366E1,-3.869828284E-1,-1.053741761E-2,-3.970621154E-2
4.431462366E1,-3.827067912E-1,-4.596757516E-2,-2.993237413E-2
4.432462366E1,-3.112356067E-1,-6.612611562E-2,-1.710421406E-2
4.433462366E1,-1.847866029E-1,-9.361502528E-2,-4.276053514E-3
4.434462366E1,-1.847866029E-1,-9.361502528E-2,-4.276053514E-3
4.435462366E1,-1.847866029E-1,-9.361502528E-2,-4.276053514E-3
4.436462366E1,-1.847866029E-1,-9.361502528E-2,-4.276053514E-3
4.437462366E1,3.142899275E-1,-4.291325063E-2,5.253437161E-2
4.438462366E1,2.953531146E-1,-1.527161949E-4,5.131264031E-2
4.439462366E1,2.232710719E-1,3.894263133E-2,3.298669681E-2
4.440462366E1,9.621120244E-2,5.971203372E-2,5.497782957E-3
4.441462366E1,9.621120244E-2,5.971203372E-2,5.497782957E-3
4.442462366E1,9.621120244E-2,5.971203372E-2,5.497782957E-3
4.443462366E1,-4.218021333E-1,-4.230238497E-2,-2.809977904E-2
4.444462366E1,-4.071413875E-1,-4.963276163E-2,-2.626718581E-2
4.445462366E1,-3.161225319E-1,-5.085449293E-2,-1.527161989E-2
4.446462366E1,-1.609628648E-1,-6.673697382E-2,5.497782957E-3
4.447462366E1,3.268126398E-2,-7.834340632E-2,3.359756246E-2
4.448462366E1,3.268126398E-2,-7.834340632E-2,3.359756246E-2
4.449462366E1,4.700604379E-1,-8.506292105E-2,4.520399496E-2
4.450462366E1,5.073232055E-1,-8.506292105E-2,4.092793912E-2
4.451462366E1,4.999928176E-1,-7.712167501E-2,4.092793912E-2
4.452462366E1,4.560105503E-1,-5.635227636E-2,3.970621154E-2
4.453462366E1,3.656025827E-1,-2.275471389E-2,2.932151034E-2
4.454462366E1,2.220493406E-1,1.328630932E-2,1.038470119E-2
4.455462366E1,-1.658497900E-1,5.299251899E-2,-2.809977904E-2
4.456462366E1,-3.265072107E-1,2.733619884E-2,-3.054323979E-2
4.457462366E1,-4.205803871E-1,-7.483093534E-3,-2.138026804E-2
4.458462366E1,-4.431824088E-1,-2.641990222E-2,-9.773836471E-3
4.459462366E1,-4.016436040E-1,-3.313941509E-2,-1.221729559E-3
4.460462366E1,-3.075704277E-1,-5.329795182E-2,9.162971750E-3
4.461462366E1,-1.744018942E-1,-8.445205539E-2,2.138026804E-2
4.462462366E1,1.359174103E-1,-1.009454057E-1,4.031707719E-2
4.463462366E1,2.501491308E-1,-4.963276163E-2,4.031707719E-2
4.464462366E1,3.026835024E-1,5.955931731E-3,3.298669681E-2
4.465462366E1,2.849684060E-1,3.466657549E-2,2.382372692E-2
4.466462366E1,2.122755051E-1,4.199695215E-2,1.954767294E-2
4.467462366E1,1.096502244E-1,4.321868345E-2,1.893680729E-2
4.468462366E1,6.414080039E-3,5.054906011E-2,1.832594350E-2
4.469462366E1,6.414080039E-3,5.054906011E-2,1.832594350E-2
4.470462366E1,6.414080039E-3,5.054906011E-2,1.832594350E-2
4.471462366E1,6.414080039E-3,5.054906011E-2,1.832594350E-2
4.472462366E1,-2.916879356E-1,-3.558287397E-2,-1.954767294E-2
4.473462366E1,-2.953531146E-1,-7.101303339E-2,-1.832594350E-2
4.474462366E1,-2.464839369E-1,-6.551524997E-2,-1.038470119E-2
4.475462366E1,-2.464839369E-1,-6.551524997E-2,-1.038470119E-2
4.476462366E1,-2.464839369E-1,-6.551524997E-2,-1.038470119E-2
4.477462366E1,-2.464839369E-1,-6.551524997E-2,-1.038470119E-2
4.478462366E1,3.368919194E-1,-3.436114267E-2,5.375609919E-2
4.479462366E1,3.729329407E-1,-1.786779426E-2,5.009091273E-2
4.480462366E1,3.289506733E-1,4.734201822E-3,3.237583488E-2
4.481462366E1,3.289506733E-1,4.734201822E-3,3.237583488E-2
4.482462366E1,3.289506733E-1,4.734201822E-3,3.237583488E-2
4.483462366E1,3.289506733E-1,4.734201822E-3,3.237583488E-2
4.484462366E1,3.289506733E-1,4.734201822E-3,3.237583488E-2
4.485462366E1,3.289506733E-1,4.734201822E-3,3.237583488E-2
4.486462366E1,-3.234528899E-1,4.734201822E-3,1.527161989E-2
4.487462366E1,-1.346956789E-1,-8.704823442E-3,2.809977904E-2
4.488462366E1,6.261363626E-2,-2.153298259E-2,3.420842811E-2
4.489462366E1,6.261363626E-2,-2.153298259E-2,3.420842811E-2
4.490462366E1,6.261363626E-2,-2.153298259E-2,3.420842811E-2
4.491462366E1,6.261363626E-2,-2.153298259E-2,3.420842811E-2
4.492462366E1,-5.589412898E-2,-6.856957078E-2,-2.748891525E-2
4.493462366E1,-1.053741723E-1,-4.352411628E-2,-3.665188793E-3
4.494462366E1,-6.383536756E-2,-1.985310577E-3,2.199113183E-2
4.495462366E1,2.535088919E-2,4.871646687E-2,3.970621154E-2
4.496462366E1,2.535088919E-2,4.871646687E-2,3.970621154E-2
4.497462366E1,2.535088919E-2,4.871646687E-2,3.970621154E-2
4.498462366E1,-4.367683083E-2,-3.924806044E-2,1.221729536E-2
4.499462366E1,-4.367683083E-2,-3.924806044E-2,1.221729536E-2
4.500462366E1,-1.896735132E-1,-1.094975099E-1,-3.054323839E-3
4.501462366E1,-2.177732885E-1,-9.300415963E-2,-7.330377586E-3
4.502462366E1,-2.293797284E-1,-5.268708616E-2,-7.941242307E-3
4.503462366E1,-2.293797284E-1,-5.268708616E-2,-7.941242307E-3
4.504462366E1,-2.159406990E-1,-5.329795182E-2,-8.552107029E-3
4.505462366E1,-1.603520066E-1,-5.696314201E-2,6.108647794E-4
4.506462366E1,-4.734202102E-2,-3.802633286E-2,1.649334840E-2
4.507462366E1,7.910698652E-2,2.290742937E-3,2.809977904E-2
4.508462366E1,1.505781710E-1,3.588830680E-2,2.504545636E-2
4.509462366E1,1.493564397E-1,2.611446939E-2,9.162971750E-3
4.510462366E1,2.596175298E-2,-2.336557768E-2,9.162971750E-3
4.511462366E1,-5.955931544E-2,-6.872228812E-3,1.466075517E-2
4.512462366E1,-1.145371497E-1,2.901607659E-3,1.038470119E-2
4.513462366E1,-1.120936871E-1,1.267544460E-2,8.552107029E-3
4.514462366E1,-6.505709887E-2,3.100138716E-2,1.343902480E-2
4.515462366E1,-1.557705179E-2,5.299251899E-2,1.160643063E-2
4.516462366E1,-3.359756200E-3,5.849030241E-2,6.108647794E-4
4.517462366E1,-4.306596518E-2,2.916879393E-2,1.832594397E-3
4.518462366E1,-3.878991306E-2,1.023198478E-2,1.038470119E-2
4.519462366E1,-6.414080039E-3,-1.237001177E-2,1.221729536E-2
4.520462366E1,2.840521187E-2,-3.008509055E-2,1.282816008E-2
4.521462366E1,4.489856213E-2,-3.863719851E-2,7.941242307E-3
4.522462366E1,3.756818548E-2,-3.741546720E-2,2.443459118E-3
4.523462366E1,1.191186346E-2,-3.313941509E-2,3.054323839E-3
4.524462366E1,-2.168569900E-2,-2.764163166E-2,1.099556591E-2
4.525462366E1,-1.252272818E-2,-8.704823442E-3,1.221729536E-2
4.526462366E1,-1.191186346E-2,2.183841541E-2,9.773836471E-3
4.527462366E1,-4.184423760E-2,4.566214234E-2,4.276053514E-3
4.528462366E1,-9.804379940E-2,3.711003438E-2,1.832594397E-3
4.529462366E1,-1.487455666E-1,2.000582218E-2,2.443459118E-3
4.530462366E1,-1.524107605E-1,5.955931731E-3,4.276053514E-3
4.531462366E1,-1.524107605E-1,5.955931731E-3,4.276053514E-3
4.532462366E1,-1.524107605E-1,5.955931731E-3,4.276053514E-3
4.533462366E1,-1.524107605E-1,5.955931731E-3,4.276053514E-3
4.534462366E1,-1.524107605E-1,5.955931731E-3,4.276053514E-3
4.535462366E1,-1.524107605E-1,5.955931731E-3,4.276053514E-3
4.536462366E1,-1.524107605E-1,5.955931731E-3,4.276053514E-3
4.537462366E1,-1.267544478E-1,-1.985310577E-3,-9.773836471E-3
4.538462366E1,-1.267544478E-1,-1.985310577E-3,-9.773836471E-3
4.539462366E1,-1.267544478E-1,-1.985310577E-3,-9.773836471E-3
4.540462366E1,-1.267544478E-1,-1.985310577E-3,-9.773836471E-3
4.541462366E1,-1.267544478E-1,-1.985310577E-3,-9.773836471E-3
4.542462366E1,1.768453568E-1,-2.092211880E-2,3.848448023E-2
4.543462366E1,1.572976857E-1,-5.146535859E-2,3.298669681E-2
4.544462366E1,1.291978955E-1,-6.856957078E-2,2.809977904E-2
4.545462366E1,1.291978955E-1,-6.856957078E-2,2.809977904E-2
4.546462366E1,1.291978955E-1,-6.856957078E-2,2.809977904E-2
4.547462366E1,1.291978955E-1,-6.856957078E-2,2.809977904E-2
4.548462366E1,1.291978955E-1,-6.856957078E-2,2.809977904E-2
4.549462366E1,-2.684750557E-1,4.581485991E-4,-2.321286127E-2
4.550462366E1,-3.686569035E-1,-1.481347065E-2,-2.993237413E-2
4.551462366E1,-4.297433794E-1,-9.926552884E-3,-3.176496923E-2
4.552462366E1,-4.297433794E-1,-9.926552884E-3,-3.176496923E-2
4.553462366E1,-4.297433794E-1,-9.926552884E-3,-3.176496923E-2
4.554462366E1,-4.297433794E-1,-9.926552884E-3,-3.176496923E-2
4.555462366E1,1.841757298E-1,-7.162389904E-2,5.986474827E-2
4.556462366E1,3.533852696E-1,-6.795870513E-2,6.352993846E-2
4.557462366E1,4.376846254E-1,-5.268708616E-2,5.070177838E-2
4.558462366E1,4.309650958E-1,-2.397644334E-2,3.115410358E-2
4.559462366E1,4.309650958E-1,-2.397644334E-2,3.115410358E-2
4.560462366E1,2.535088919E-2,7.376192510E-2,-6.108647794E-4
4.561462366E1,-1.346956789E-1,8.048143238E-2,-6.108647794E-4
4.562462366E1,-2.715294063E-1,8.414662629E-2,-7.330377586E-3
4.563462366E1,-3.839285076E-1,7.437278330E-2,-1.710421406E-2
4.564462366E1,-4.608974755E-1,6.093376130E-2,-2.138026804E-2
4.565462366E1,-5.006036758E-1,3.833176568E-2,-1.466075517E-2
4.566462366E1,-3.735437989E-1,1.069013379E-3,2.443459118E-3
4.567462366E1,-3.735437989E-1,1.069013379E-3,2.443459118E-3
4.568462366E1,-1.435532235E-2,-1.359174121E-2,2.504545636E-2
4.569462366E1,1.328630894E-1,1.145371422E-2,1.710421406E-2
4.570462366E1,2.049451321E-1,4.749473557E-2,1.221729536E-2
4.571462366E1,1.963930279E-1,8.597921580E-2,5.497782957E-3
4.572462366E1,1.310304999E-1,1.055268943E-1,-3.665188793E-3
4.573462366E1,-1.007926930E-2,1.067486182E-1,-7.330377586E-3
4.574462366E1,-4.062250629E-2,1.140789986E-1,0.000000000E0
4.575462366E1,-5.039634556E-2,1.220202371E-1,8.552107029E-3
4.576462366E1,-6.078104675E-2,1.250745654E-1,1.343902480E-2
4.577462366E1,-8.704823256E-2,1.067486182E-1,7.330377586E-3
4.578462366E1,-1.255327165E-1,7.803797722E-2,-1.221729559E-3
4.579462366E1,-1.591302752E-1,4.260781780E-2,-9.162971750E-3
4.580462366E1,-1.127045527E-1,-6.261364091E-3,-1.954767294E-2
4.581462366E1,-3.390299529E-2,-1.359174121E-2,-1.771507785E-2
4.582462366E1,5.345066637E-2,-1.114828233E-2,-1.343902480E-2
4.583462366E1,1.133154184E-1,1.817322709E-2,-3.665188793E-3
4.584462366E1,1.206457913E-1,6.093376130E-2,4.276053514E-3
4.585462366E1,7.971785218E-2,8.720094711E-2,-1.527161989E-2
4.586462366E1,-7.635809947E-3,1.189659163E-1,-9.529490769E-2
4.587462366E1,-2.055560052E-1,1.617264450E-1,-1.832594275E-1
4.588462366E1,-2.458730787E-1,2.454149276E-1,-2.070831656E-1
4.589462366E1,-2.196058929E-1,2.356410921E-1,-2.211330533E-1
4.590462366E1,-2.196058929E-1,2.356410921E-1,-2.211330533E-1
4.591462366E1,-2.196058929E-1,2.356410921E-1,-2.211330533E-1
4.592462366E1,4.856374860E-2,2.704603672E-1,-1.221729591E-1
4.593462366E1,1.572976857E-1,2.509126961E-1,-1.380554438E-1
4.594462366E1,1.572976857E-1,2.509126961E-1,-1.380554438E-1
4.595462366E1,1.572976857E-1,2.509126961E-1,-1.380554438E-1
4.596462366E1,1.572976857E-1,2.509126961E-1,-1.380554438E-1
4.597462366E1,1.572976857E-1,2.509126961E-1,-1.380554438E-1
4.598462366E1,2.251036763E-1,2.686277926E-1,-9.285144508E-2
4.599462366E1,2.568686306E-1,1.843284518E-1,-5.009091273E-2
4.600462366E1,2.568686306E-1,1.843284518E-1,-5.009091273E-2
4.601462366E1,2.568686306E-1,1.843284518E-1,-5.009091273E-2
4.602462366E1,2.568686306E-1,1.843284518E-1,-5.009091273E-2
4.603462366E1,2.568686306E-1,1.843284518E-1,-5.009091273E-2
4.604462366E1,2.568686306E-1,1.843284518E-1,-5.009091273E-2
4.605462366E1,2.464839369E-1,1.678351015E-1,-6.536252797E-2
4.606462366E1,2.596175298E-2,1.849393100E-1,-6.780599058E-2
4.607462366E1,-2.012799382E-1,1.372918636E-1,-6.597339362E-2
4.608462366E1,-2.012799382E-1,1.372918636E-1,-6.597339362E-2
4.609462366E1,-2.012799382E-1,1.372918636E-1,-6.597339362E-2
4.610462366E1,-5.751292109E-1,3.466657549E-2,2.443459118E-3
4.611462366E1,-4.511236250E-1,-3.863719851E-2,5.497782957E-3
4.612462366E1,-2.696968019E-1,-1.339320987E-1,1.099556591E-2
4.613462366E1,-6.139190868E-2,-2.109010667E-1,3.054323979E-2
4.614462366E1,1.200349256E-1,-2.298378795E-1,5.131264031E-2
4.615462366E1,1.200349256E-1,-2.298378795E-1,5.131264031E-2
4.616462366E1,2.275471240E-1,-4.718930274E-2,3.481929377E-2
4.617462366E1,1.291978955E-1,1.061377525E-1,3.665188700E-2
4.618462366E1,6.414080039E-3,2.985601723E-1,3.909534588E-2
4.619462366E1,-9.071341902E-2,2.368628234E-1,2.321286127E-2
4.620462366E1,-1.517999023E-1,1.159115955E-1,3.054323839E-3
4.621462366E1,-1.737910360E-1,2.489273995E-2,-8.552107029E-3
4.622462366E1,-1.023198515E-1,-1.064431891E-1,-9.773836471E-3
4.623462366E1,-5.406153202E-2,-1.088866442E-1,-7.330377586E-3
4.624462366E1,-1.313359290E-2,-8.445205539E-2,-6.108647794E-4
4.625462366E1,2.901607752E-2,-7.834340632E-2,8.552107029E-3
4.626462366E1,7.483093441E-2,-9.361502528E-2,1.954767294E-2
4.627462366E1,1.145371497E-1,-9.789107740E-2,3.481929377E-2
4.628462366E1,1.334739476E-1,-7.651081681E-2,4.825831577E-2
4.629462366E1,1.065959036E-1,-3.207040019E-3,4.520399496E-2
4.630462366E1,5.039634556E-2,2.855792828E-2,3.481929377E-2
4.631462366E1,-3.207040206E-2,6.154462695E-2,2.076940238E-2
4.632462366E1,-1.237001196E-1,7.254019380E-2,0.000000000E0
4.633462366E1,-2.006690800E-1,4.749473557E-2,-1.832594350E-2
4.634462366E1,-2.495382577E-1,-6.261364091E-3,-2.565632015E-2
4.635462366E1,-2.483165264E-1,-6.734783947E-2,-2.076940238E-2
4.636462366E1,-1.249218509E-1,-1.039997265E-1,-3.054323839E-3
4.637462366E1,-4.978547990E-2,-7.528908551E-2,1.832594397E-3
4.638462366E1,-6.414080039E-3,-4.841103405E-2,3.054323839E-3
4.639462366E1,-1.069013402E-2,-2.031125315E-2,0.000000000E0
4.640462366E1,-5.467239767E-2,-1.985310577E-3,-6.719512399E-3
4.641462366E1,-1.218675226E-1,-1.114828233E-2,-1.527161989E-2
4.642462366E1,-1.915061027E-1,-3.802633286E-2,-2.443459071E-2
4.643462366E1,-1.915061027E-1,-3.802633286E-2,-2.443459071E-2
4.644462366E1,-1.915061027E-1,-3.802633286E-2,-2.443459071E-2
4.645462366E1,-1.915061027E-1,-3.802633286E-2,-2.443459071E-2
4.646462366E1,-9.193515033E-2,-1.669187993E-1,4.337139800E-2
4.647462366E1,-4.581485875E-3,-1.443168074E-1,4.825831577E-2
4.648462366E1,5.467239767E-2,-1.082757786E-1,4.337139800E-2
4.649462366E1,8.216131479E-2,-9.056070447E-2,3.176496923E-2
4.650462366E1,8.216131479E-2,-9.056070447E-2,3.176496923E-2
4.651462366E1,8.216131479E-2,-9.056070447E-2,3.176496923E-2
4.652462366E1,1.157588735E-1,2.916879393E-2,2.138026804E-2
4.653462366E1,1.120936871E-1,5.910116807E-2,2.199113183E-2
4.654462366E1,8.949168772E-2,6.520981342E-2,2.076940238E-2
4.655462366E1,5.467239767E-2,3.894263133E-2,2.199113183E-2
4.656462366E1,2.474002354E-2,-1.481347065E-2,2.871064469E-2
4.657462366E1,2.474002354E-2,-1.481347065E-2,2.871064469E-2
4.658462366E1,8.277218044E-2,-1.253799945E-1,5.742128938E-2
4.659462366E1,1.279761642E-1,-9.117157012E-2,5.864302069E-2
4.660462366E1,1.517999023E-1,-3.069595434E-2,4.703658819E-2
4.661462366E1,1.346956789E-1,3.344484791E-2,2.443459071E-2
4.662462366E1,7.483093441E-2,8.109229803E-2,-5.497782957E-3
4.663462366E1,-1.985310577E-2,6.093376130E-2,-3.176496923E-2
4.664462366E1,-2.758054435E-1,1.389717404E-2,-5.803215504E-2
4.665462366E1,-3.833176494E-1,-3.313941509E-2,-5.375609919E-2
4.666462366E1,-4.511236250E-1,-8.811724186E-2,-4.642572254E-2
4.667462366E1,-4.737256467E-1,-1.052214578E-1,-4.642572254E-2
4.668462366E1,-4.615083337E-1,-1.033888608E-1,-6.169734150E-2
4.669462366E1,-4.266890585E-1,-1.211039424E-1,-7.635809481E-2
4.670462366E1,-3.613265157E-1,-1.314886510E-1,-8.002328873E-2
4.671462366E1,-1.432477981E-1,-1.675296724E-1,-6.047561392E-2
4.672462366E1,-5.192350596E-3,-1.650862098E-1,-4.092793912E-2
4.673462366E1,1.175914705E-1,-1.449276656E-1,-2.871064469E-2
4.674462366E1,2.006690800E-1,-1.314886510E-1,-2.321286127E-2
4.675462366E1,2.238819450E-1,-7.589995116E-2,-2.138026804E-2
4.676462366E1,1.731801629E-1,-3.313941509E-2,-3.054323979E-2
4.677462366E1,3.940077871E-2,1.679878100E-3,-5.070177838E-2
4.678462366E1,-3.350593448E-1,6.276635826E-2,-8.368847519E-2
4.679462366E1,-4.700604379E-1,7.131846249E-2,-5.558869615E-2
4.680462366E1,-5.170970559E-1,-2.275471389E-2,-4.214967042E-2
4.681462366E1,-4.853320718E-1,-4.352411628E-2,-8.735366166E-2
4.682462366E1,-4.230238497E-1,-6.368265301E-2,-1.130099818E-1
4.683462366E1,-3.411679864E-1,-1.400407553E-1,-1.288924664E-1
4.684462366E1,-2.690859437E-1,-1.608101577E-1,-1.356119812E-1
4.685462366E1,-2.464839369E-1,-1.803578287E-1,-8.857539296E-2
4.686462366E1,-2.703076601E-1,-1.785252392E-1,-8.735366166E-2
4.687462366E1,-3.008508980E-1,-1.510363221E-1,-7.513637096E-2
4.688462366E1,-3.087921441E-1,-1.504254490E-1,-6.169734150E-2
4.689462366E1,-2.880227566E-1,-1.266017258E-1,-6.047561392E-2
4.690462366E1,-2.403752953E-1,-5.635227636E-2,-3.481929377E-2
4.691462366E1,-1.615737379E-1,-6.872228812E-3,3.420842811E-2
4.692462366E1,9.682206810E-2,-2.580903657E-2,7.941242307E-2
4.693462366E1,2.049451321E-1,-5.039634649E-3,6.230820715E-2
4.694462366E1,2.611446977E-1,2.855792828E-2,5.619955808E-2
4.695462366E1,2.745837271E-1,3.039052337E-2,5.314523727E-2
4.696462366E1,2.745837271E-1,3.039052337E-2,5.314523727E-2
4.697462366E1,2.379318327E-1,3.100138716E-2,3.970621154E-2
4.698462366E1,1.798996776E-1,5.177079141E-2,3.420842811E-2
4.699462366E1,1.798996776E-1,5.177079141E-2,3.420842811E-2
4.700462366E1,1.798996776E-1,5.177079141E-2,3.420842811E-2
4.701462366E1,1.798996776E-1,5.177079141E-2,3.420842811E-2
4.702462366E1,1.798996776E-1,5.177079141E-2,3.420842811E-2
4.703462366E1,-1.047633067E-1,-1.339320987E-1,7.330377586E-3
4.704462366E1,-1.557705179E-2,-1.754709035E-1,1.649334840E-2
4.705462366E1,1.065959036E-1,-1.650862098E-1,2.199113183E-2
4.706462366E1,1.065959036E-1,-1.650862098E-1,2.199113183E-2
4.707462366E1,1.065959036E-1,-1.650862098E-1,2.199113183E-2
4.708462366E1,1.065959036E-1,-1.650862098E-1,2.199113183E-2
4.709462366E1,1.065959036E-1,-1.650862098E-1,2.199113183E-2
4.710462366E1,1.065959036E-1,-1.650862098E-1,2.199113183E-2
4.711462366E1,-1.438586563E-1,8.536835015E-2,-2.993237413E-2
4.712462366E1,-1.847866029E-1,1.018617004E-1,-1.649334840E-2
4.713462366E1,-1.847866029E-1,1.018617004E-1,-1.649334840E-2
4.714462366E1,-1.847866029E-1,1.018617004E-1,-1.649334840E-2
4.715462366E1,-1.847866029E-1,1.018617004E-1,-1.649334840E-2
