"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.482009501E1,-4.689932466E-1,1.794616938E0,9.595218658E0
3.483009501E1,-4.546363056E-1,1.842473388E0,9.241081238E0
3.484009501E1,-3.732803464E-1,1.818545222E0,9.049654961E0
3.485009501E1,-3.732803464E-1,1.727617979E0,9.025727272E0
3.486009501E1,-4.307080805E-1,1.708475351E0,9.140582085E0
3.487009501E1,-4.259224236E-1,1.631905079E0,9.437292099E0
3.488009501E1,-3.876372576E-1,1.560120344E0,9.738788605E0
3.489009501E1,-3.684946895E-1,1.564906001E0,1.007856941E1
3.490009501E1,-4.115654826E-1,1.574477315E0,1.031785107E1
3.491009501E1,-4.594219327E-1,1.560120344E0,1.041356373E1
3.492009501E1,-4.737788737E-1,1.560120344E0,1.031785107E1
3.493009501E1,-4.450650215E-1,1.560120344E0,1.007856941E1
3.494009501E1,-4.402793646E-1,1.540977836E0,9.743574142E0
3.495009501E1,-5.072783828E-1,1.536192179E0,9.456435204E0
3.496009501E1,-5.072783828E-1,1.493121386E0,9.241081238E0
3.497009501E1,-4.594219327E-1,1.478764415E0,9.054440498E0
3.498009501E1,-4.115654826E-1,1.497906923E0,8.910871506E0
3.499009501E1,-4.354937077E-1,1.469193101E0,8.772088051E0
3.500009501E1,-4.977070987E-1,1.411765337E0,8.757730484E0
3.501009501E1,-5.216353536E-1,1.411765337E0,8.939585686E0
3.502009501E1,-6.029912829E-1,1.416550994E0,9.274580956E0
3.503009501E1,-6.699903607E-1,1.411765337E0,9.489934921E0
3.504009501E1,-6.939185858E-1,1.430907965E0,9.662218094E0
3.505009501E1,-6.652047038E-1,1.478764415E0,9.743574142E0
3.506009501E1,-5.455635786E-1,1.478764415E0,9.700503349E0
3.507009501E1,-5.072783828E-1,1.450050473E0,9.647860527E0
3.508009501E1,-4.498506486E-1,1.430907965E0,9.585647583E0
3.509009501E1,-4.498506486E-1,1.450050473E0,9.576076508E0
3.510009501E1,-4.450650215E-1,1.430907965E0,9.647860527E0
3.511009501E1,-4.737788737E-1,1.430907965E0,9.724431038E0
3.512009501E1,-5.024927258E-1,1.430907965E0,9.738788605E0
3.513009501E1,-5.024927258E-1,1.507478237E0,9.657432556E0
3.514009501E1,-4.642075896E-1,1.521835208E0,9.499505997E0
3.515009501E1,-4.737788737E-1,1.517049551E0,9.375079155E0
3.516009501E1,-5.168496966E-1,1.464407444E0,9.312865257E0
3.517009501E1,-5.120640397E-1,1.454836130E0,9.265008926E0
3.518009501E1,-4.881358147E-1,1.517049551E0,9.226723671E0
3.519009501E1,-4.546363056E-1,1.584048629E0,9.303294182E0
3.520009501E1,-4.689932466E-1,1.593619823E0,9.461220741E0
3.521009501E1,-5.359922647E-1,1.607976794E0,9.638289452E0
3.522009501E1,-5.072783828E-1,1.607976794E0,9.781859398E0
3.523009501E1,-3.445664644E-1,1.622333765E0,9.791430473E0
3.524009501E1,-2.871387303E-1,1.641476393E0,9.810572624E0
3.525009501E1,-3.254238665E-1,1.660618901E0,9.801001549E0
3.526009501E1,-2.727817893E-1,1.569691658E0,9.801001549E0
3.527009501E1,-2.584248483E-1,1.531406522E0,9.777072906E0
3.528009501E1,-2.823530734E-1,1.569691658E0,9.724431038E0
3.529009501E1,-2.536391914E-1,1.603191137E0,9.585647583E0
3.530009501E1,-2.201396823E-1,1.612762451E0,9.370293617E0
3.531009501E1,-1.962114573E-1,1.593619823E0,9.250652313E0
3.532009501E1,-1.866401732E-1,1.512263894E0,9.231510162E0
3.533009501E1,-1.818545163E-1,1.450050473E0,9.298508644E0
3.534009501E1,-2.584248483E-1,1.421336651E0,9.504291534E0
3.535009501E1,-2.967100143E-1,1.426122308E0,9.724431038E0
3.536009501E1,-3.828516304E-1,1.469193101E0,9.992427826E0
3.537009501E1,-4.594219327E-1,1.507478237E0,1.009292603E1
3.538009501E1,-4.881358147E-1,1.526620865E0,1.005942631E1
3.539009501E1,-4.881358147E-1,1.545763373E0,9.796216011E0
3.540009501E1,-4.402793646E-1,1.569691658E0,9.432506561E0
3.541009501E1,-3.924229145E-1,1.579262972E0,8.963513374E0
3.542009501E1,-2.919243574E-1,1.550549030E0,8.671588898E0
3.543009501E1,-2.105683982E-1,1.502692580E0,8.561519623E0
3.544009501E1,-1.914258152E-1,1.464407444E0,8.767302513E0
3.545009501E1,-2.488535494E-1,1.421336651E0,9.049654961E0
3.546009501E1,-3.349951804E-1,1.363908887E0,9.485149384E0
3.547009501E1,-4.259224236E-1,1.387837172E0,9.810572624E0
3.548009501E1,-5.024927258E-1,1.450050473E0,1.009292603E1
3.549009501E1,-5.407779217E-1,1.454836130E0,1.016471100E1
3.550009501E1,-5.359922647E-1,1.507478237E0,1.003549862E1
3.551009501E1,-4.115654826E-1,1.593619823E0,9.657432556E0
3.552009501E1,-3.828516304E-1,1.636690736E0,9.351150513E0
3.553009501E1,-3.972085714E-1,1.651047587E0,9.025727272E0
3.554009501E1,-3.589234054E-1,1.603191137E0,8.901300430E0
3.555009501E1,-3.780659735E-1,1.545763373E0,8.977870941E0
3.556009501E1,-4.115654826E-1,1.560120344E0,9.126225471E0
3.557009501E1,-3.780659735E-1,1.569691658E0,9.327222824E0
3.558009501E1,-4.115654826E-1,1.517049551E0,9.561718941E0
3.559009501E1,-4.642075896E-1,1.459621787E0,9.801001549E0
3.560009501E1,-5.407779217E-1,1.440479279E0,1.009292603E1
3.561009501E1,-5.934200287E-1,1.430907965E0,1.027478027E1
3.562009501E1,-6.125625968E-1,1.507478237E0,1.046620655E1
3.563009501E1,-5.024927258E-1,1.627119422E0,1.049970531E1
3.564009501E1,-3.828516304E-1,1.708475351E0,1.026520920E1
3.565009501E1,-2.871387303E-1,1.651047587E0,9.887143135E0
3.566009501E1,-2.679961324E-1,1.607976794E0,9.619147301E0
3.567009501E1,-3.445664644E-1,1.574477315E0,9.403793335E0
3.568009501E1,-4.163511395E-1,1.564906001E0,9.327222824E0
3.569009501E1,-4.689932466E-1,1.478764415E0,9.418149948E0
3.570009501E1,-4.546363056E-1,1.459621787E0,9.523433685E0
3.571009501E1,-4.402793646E-1,1.531406522E0,9.777072906E0
3.572009501E1,-4.785645306E-1,1.550549030E0,9.978070259E0
3.573009501E1,-4.259224236E-1,1.454836130E0,1.013599682E1
3.574009501E1,-3.732803464E-1,1.411765337E0,1.022213840E1
3.575009501E1,-3.589234054E-1,1.440479279E0,1.021256733E1
3.576009501E1,-3.589234054E-1,1.488335729E0,1.012164021E1
3.577009501E1,-3.541377485E-1,1.497906923E0,9.987641335E0
3.578009501E1,-3.397808075E-1,1.507478237E0,9.743574142E0
3.579009501E1,-2.919243574E-1,1.531406522E0,9.370293617E0
3.580009501E1,-2.153540403E-1,1.507478237E0,9.073583603E0
3.581009501E1,-2.057827413E-1,1.521835208E0,8.762516975E0
3.582009501E1,-2.392822653E-1,1.478764415E0,8.628518105E0
3.583009501E1,-3.158525825E-1,1.430907965E0,8.547162056E0
3.584009501E1,-3.828516304E-1,1.387837172E0,8.599804878E0
3.585009501E1,-3.589234054E-1,1.373480201E0,8.767302513E0
3.586009501E1,-3.397808075E-1,1.406979680E0,9.068798065E0
3.587009501E1,-4.211367965E-1,1.478764415E0,9.360722542E0
3.588009501E1,-5.694918036E-1,1.478764415E0,9.743574142E0
3.589009501E1,-6.029912829E-1,1.483550072E0,9.920642853E0
3.590009501E1,-4.737788737E-1,1.526620865E0,9.958928108E0
3.591009501E1,-3.589234054E-1,1.612762451E0,9.801001549E0
3.592009501E1,-2.679961324E-1,1.713261008E0,9.456435204E0
3.593009501E1,-3.158525825E-1,1.785045743E0,9.135796547E0
3.594009501E1,-3.637090325E-1,1.751546144E0,8.949156761E0
3.595009501E1,-3.924229145E-1,1.665404558E0,8.920442581E0
3.596009501E1,-3.924229145E-1,1.569691658E0,8.977870941E0
3.597009501E1,-3.828516304E-1,1.555334687E0,9.140582085E0
3.598009501E1,-3.493520916E-1,1.564906001E0,9.312865257E0
3.599009501E1,-3.684946895E-1,1.497906923E0,9.604789734E0
3.600009501E1,-3.972085714E-1,1.416550994E0,9.877572060E0
3.601009501E1,-4.498506486E-1,1.416550994E0,1.005942631E1
3.602009501E1,-4.785645306E-1,1.517049551E0,1.014556789E1
3.603009501E1,-4.594219327E-1,1.651047587E0,1.006421185E1
3.604009501E1,-4.067798555E-1,1.665404558E0,9.781859398E0
3.605009501E1,-3.828516304E-1,1.655833244E0,9.537791252E0
3.606009501E1,-4.211367965E-1,1.670190215E0,9.284152031E0
3.607009501E1,-4.019941986E-1,1.655833244E0,9.111868858E0
3.608009501E1,-3.349951804E-1,1.598405480E0,9.044869423E0
3.609009501E1,-3.924229145E-1,1.560120344E0,9.169296265E0
3.610009501E1,-4.881358147E-1,1.569691658E0,9.399007797E0
3.611009501E1,-5.312066078E-1,1.536192179E0,9.748359680E0
3.612009501E1,-5.120640397E-1,1.488335729E0,1.000199890E1
3.613009501E1,-4.354937077E-1,1.488335729E0,1.017428207E1
3.614009501E1,-3.110669553E-1,1.569691658E0,1.016949654E1
3.615009501E1,-2.344966233E-1,1.622333765E0,1.003549862E1
3.616009501E1,-1.579262912E-1,1.660618901E0,9.757930756E0
3.617009501E1,-4.785645381E-2,1.655833244E0,9.494720459E0
3.618009501E1,3.349951655E-2,1.694118381E0,9.274580956E0
3.619009501E1,3.349951655E-2,1.718046665E0,9.164510727E0
3.620009501E1,-9.571290575E-3,1.703689694E0,9.183652878E0
3.621009501E1,-1.004985496E-1,1.631905079E0,9.351150513E0
3.622009501E1,-1.148554832E-1,1.564906001E0,9.580862045E0
3.623009501E1,-2.297109663E-1,1.569691658E0,9.930213928E0
3.624009501E1,-3.302095234E-1,1.540977836E0,1.017906761E1
3.625009501E1,-4.163511395E-1,1.574477315E0,1.039920712E1
3.626009501E1,-4.833501875E-1,1.627119422E0,1.039442158E1
3.627009501E1,-4.211367965E-1,1.636690736E0,1.010249710E1
3.628009501E1,-3.397808075E-1,1.684547186E0,9.590433121E0
3.629009501E1,-3.493520916E-1,1.708475351E0,9.188439369E0
3.630009501E1,-4.019941986E-1,1.703689694E0,8.882157326E0
3.631009501E1,-3.828516304E-1,1.670190215E0,8.772088051E0
3.632009501E1,-4.019941986E-1,1.584048629E0,8.858229637E0
3.633009501E1,-4.211367965E-1,1.517049551E0,9.092725754E0
3.634009501E1,-4.881358147E-1,1.502692580E0,9.485149384E0
3.635009501E1,-4.307080805E-1,1.421336651E0,9.810572624E0
3.636009501E1,-3.828516304E-1,1.387837172E0,1.003549862E1
3.637009501E1,-3.876372576E-1,1.445264935E0,1.019820976E1
3.638009501E1,-4.067798555E-1,1.531406522E0,1.015035343E1
3.639009501E1,-3.541377485E-1,1.545763373E0,9.891928673E0
3.640009501E1,-2.775674164E-1,1.569691658E0,9.609575272E0
3.641009501E1,-2.775674164E-1,1.631905079E0,9.288937569E0
3.642009501E1,-3.014956415E-1,1.684547186E0,9.054440498E0
3.643009501E1,-2.153540403E-1,1.679761529E0,8.958727837E0
3.644009501E1,-1.674975902E-1,1.665404558E0,8.944371223E0
3.645009501E1,-1.962114573E-1,1.607976794E0,9.044869423E0
3.646009501E1,-2.249253243E-1,1.598405480E0,9.221938133E0
3.647009501E1,-1.962114573E-1,1.555334687E0,9.451649666E0
3.648009501E1,-1.818545163E-1,1.545763373E0,9.700503349E0
3.649009501E1,-2.009970993E-1,1.521835208E0,9.930213928E0
3.650009501E1,-1.674975902E-1,1.517049551E0,1.006421185E1
3.651009501E1,-1.100698411E-1,1.584048629E0,1.013599682E1
3.652009501E1,-1.148554832E-1,1.660618901E0,1.007378292E1
3.653009501E1,-1.674975902E-1,1.713261008E0,9.934999466E0
3.654009501E1,-1.004985496E-1,1.684547186E0,9.714859962E0
3.655009501E1,-9.571290575E-3,1.684547186E0,9.499505997E0
3.656009501E1,-1.387837082E-1,1.698904037E0,9.217152596E0
3.657009501E1,-2.632105052E-1,1.679761529E0,9.073583603E0
3.658009501E1,-2.344966233E-1,1.651047587E0,8.977870941E0
3.659009501E1,-1.674975902E-1,1.588834286E0,8.973084450E0
3.660009501E1,-2.440679073E-1,1.512263894E0,9.111868858E0
3.661009501E1,-2.488535494E-1,1.555334687E0,9.403793335E0
3.662009501E1,-2.201396823E-1,1.584048629E0,9.528220177E0
3.663009501E1,-2.153540403E-1,1.569691658E0,9.566504478E0
3.664009501E1,-2.488535494E-1,1.593619823E0,9.609575272E0
3.665009501E1,-3.397808075E-1,1.670190215E0,9.643074989E0
3.666009501E1,-4.354937077E-1,1.741974831E0,9.571290970E0
3.667009501E1,-4.163511395E-1,1.708475351E0,9.480362892E0
3.668009501E1,-3.732803464E-1,1.660618901E0,9.394221306E0
3.669009501E1,-3.684946895E-1,1.641476393E0,9.327222824E0
3.670009501E1,-3.493520916E-1,1.584048629E0,9.202795982E0
3.671009501E1,-2.919243574E-1,1.545763373E0,9.154939651E0
3.672009501E1,-3.014956415E-1,1.521835208E0,9.174081802E0
3.673009501E1,-3.397808075E-1,1.478764415E0,9.245866776E0
3.674009501E1,-4.115654826E-1,1.464407444E0,9.489934921E0
3.675009501E1,-5.264210105E-1,1.488335729E0,9.734002113E0
3.676009501E1,-5.742774606E-1,1.555334687E0,9.920642853E0
3.677009501E1,-5.024927258E-1,1.612762451E0,1.007856941E1
3.678009501E1,-4.067798555E-1,1.584048629E0,1.004985523E1
3.679009501E1,-3.637090325E-1,1.607976794E0,9.896714211E0
3.680009501E1,-4.163511395E-1,1.651047587E0,9.705288887E0
3.681009501E1,-4.737788737E-1,1.674975872E0,9.523433685E0
3.682009501E1,-3.876372576E-1,1.627119422E0,9.355937004E0
3.683009501E1,-2.967100143E-1,1.593619823E0,9.269794464E0
3.684009501E1,-2.919243574E-1,1.564906001E0,9.217152596E0
3.685009501E1,-3.541377485E-1,1.612762451E0,9.284152031E0
3.686009501E1,-3.206382394E-1,1.579262972E0,9.461220741E0
3.687009501E1,-2.727817893E-1,1.507478237E0,9.662218094E0
3.688009501E1,-3.110669553E-1,1.483550072E0,9.997213364E0
3.689009501E1,-2.823530734E-1,1.555334687E0,1.030827999E1
3.690009501E1,-1.866401732E-1,1.617548108E0,1.046142101E1
3.691009501E1,-1.052841991E-1,1.708475351E0,1.044706345E1
3.692009501E1,-1.292124242E-1,1.727617979E0,1.025563812E1
3.693009501E1,-2.105683982E-1,1.741974831E0,9.925428391E0
3.694009501E1,-2.009970993E-1,1.674975872E0,9.671789169E0
3.695009501E1,-2.249253243E-1,1.612762451E0,9.475577354E0
3.696009501E1,-2.823530734E-1,1.588834286E0,9.432506561E0
3.697009501E1,-2.488535494E-1,1.574477315E0,9.422935486E0
3.698009501E1,-1.339980662E-1,1.526620865E0,9.466006279E0
3.699009501E1,-1.531406492E-1,1.502692580E0,9.576076508E0
3.700009501E1,-2.249253243E-1,1.536192179E0,9.714859962E0
3.701009501E1,-2.488535494E-1,1.564906001E0,9.748359680E0
3.702009501E1,-1.818545163E-1,1.497906923E0,9.695717812E0
3.703009501E1,-1.579262912E-1,1.502692580E0,9.662218094E0
3.704009501E1,-2.536391914E-1,1.588834286E0,9.628718376E0
3.705009501E1,-2.727817893E-1,1.660618901E0,9.399007797E0
3.706009501E1,-1.531406492E-1,1.631905079E0,9.202795982E0
3.707009501E1,-1.387837082E-1,1.593619823E0,9.001798630E0
3.708009501E1,-2.057827413E-1,1.588834286E0,8.920442581E0
3.709009501E1,-2.536391914E-1,1.540977836E0,8.925228119E0
3.710009501E1,-1.866401732E-1,1.507478237E0,8.968298912E0
3.711009501E1,-1.674975902E-1,1.488335729E0,9.016156197E0
3.712009501E1,-1.962114573E-1,1.502692580E0,9.087940216E0
3.713009501E1,-1.483550072E-1,1.478764415E0,9.140582085E0
3.714009501E1,-5.742774159E-2,1.421336651E0,9.183652878E0
3.715009501E1,-9.092725813E-2,1.445264935E0,9.241081238E0
3.716009501E1,-1.770688742E-1,1.483550072E0,9.370293617E0
3.717009501E1,-2.009970993E-1,1.560120344E0,9.408578873E0
3.718009501E1,-2.440679073E-1,1.598405480E0,9.384650230E0
3.719009501E1,-3.158525825E-1,1.655833244E0,9.437292099E0
3.720009501E1,-3.876372576E-1,1.689332843E0,9.504291534E0
3.721009501E1,-4.067798555E-1,1.627119422E0,9.600004196E0
3.722009501E1,-4.019941986E-1,1.636690736E0,9.714859962E0
3.723009501E1,-4.211367965E-1,1.651047587E0,9.772287369E0
3.724009501E1,-3.684946895E-1,1.703689694E0,9.729216576E0
3.725009501E1,-2.871387303E-1,1.698904037E0,9.595218658E0
3.726009501E1,-2.584248483E-1,1.627119422E0,9.451649666E0
3.727009501E1,-2.727817893E-1,1.588834286E0,9.355937004E0
3.728009501E1,-2.584248483E-1,1.603191137E0,9.327222824E0
3.729009501E1,-2.440679073E-1,1.569691658E0,9.360722542E0
3.730009501E1,-3.014956415E-1,1.545763373E0,9.528220177E0
3.731009501E1,-3.397808075E-1,1.593619823E0,9.796216011E0
3.732009501E1,-3.732803464E-1,1.631905079E0,1.003549862E1
3.733009501E1,-3.302095234E-1,1.627119422E0,1.027478027E1
3.734009501E1,-3.302095234E-1,1.593619823E0,1.042313576E1
3.735009501E1,-2.967100143E-1,1.593619823E0,1.040399265E1
3.736009501E1,-2.201396823E-1,1.631905079E0,1.031785107E1
3.737009501E1,-1.722832322E-1,1.636690736E0,9.992427826E0
3.738009501E1,-1.579262912E-1,1.655833244E0,9.604789734E0
3.739009501E1,-2.727817893E-1,1.641476393E0,9.408578873E0
3.740009501E1,-4.163511395E-1,1.588834286E0,9.384650230E0
3.741009501E1,-4.642075896E-1,1.517049551E0,9.475577354E0
3.742009501E1,-5.120640397E-1,1.497906923E0,9.681360245E0
3.743009501E1,-5.072783828E-1,1.512263894E0,9.844072342E0
3.744009501E1,-4.737788737E-1,1.593619823E0,9.934999466E0
3.745009501E1,-3.445664644E-1,1.564906001E0,9.801001549E0
3.746009501E1,-2.201396823E-1,1.531406522E0,9.652647018E0
3.747009501E1,-1.100698411E-1,1.564906001E0,9.418149948E0
3.748009501E1,-6.699903309E-2,1.622333765E0,9.178867340E0
3.749009501E1,-7.178468257E-2,1.622333765E0,8.977870941E0
3.750009501E1,-7.178468257E-2,1.564906001E0,8.939585686E0
3.751009501E1,-6.699903309E-2,1.536192179E0,9.044869423E0
3.752009501E1,-1.196411327E-1,1.536192179E0,9.183652878E0
3.753009501E1,-1.579262912E-1,1.540977836E0,9.284152031E0
3.754009501E1,-2.057827413E-1,1.526620865E0,9.413364410E0
3.755009501E1,-1.674975902E-1,1.517049551E0,9.427721024E0
3.756009501E1,-2.344966233E-1,1.406979680E0,9.135796547E0
3.757009501E1,-1.627119333E-1,1.646261930E0,9.355937004E0
3.758009501E1,-1.674975902E-1,1.670190215E0,9.475577354E0
3.759009501E1,-2.632105052E-1,1.526620865E0,9.513862610E0
3.760009501E1,-2.536391914E-1,1.507478237E0,9.552147865E0
3.761009501E1,-3.684946895E-1,1.617548108E0,9.719645500E0
3.762009501E1,-5.072783828E-1,1.684547186E0,9.824930191E0
3.763009501E1,-6.125625968E-1,1.741974831E0,9.863214493E0
3.764009501E1,-5.407779217E-1,1.670190215E0,9.729216576E0
3.765009501E1,-4.881358147E-1,1.603191137E0,9.585647583E0
3.766009501E1,-4.594219327E-1,1.703689694E0,9.446864128E0
3.767009501E1,-4.211367965E-1,1.756331801E0,9.399007797E0
3.768009501E1,-2.823530734E-1,1.612762451E0,9.379864693E0
3.769009501E1,-1.962114573E-1,1.531406522E0,9.451649666E0
3.770009501E1,-1.914258152E-1,1.588834286E0,9.556933403E0
3.771009501E1,-2.057827413E-1,1.641476393E0,9.657432556E0
3.772009501E1,-1.866401732E-1,1.584048629E0,9.738788605E0
3.773009501E1,-2.536391914E-1,1.545763373E0,9.868000984E0
3.774009501E1,-3.637090325E-1,1.536192179E0,9.992427826E0
3.775009501E1,-3.493520916E-1,1.612762451E0,1.013121128E1
3.776009501E1,-3.541377485E-1,1.593619823E0,1.014556789E1
3.777009501E1,-3.637090325E-1,1.545763373E0,1.013599682E1
3.778009501E1,-3.780659735E-1,1.569691658E0,1.008335495E1
3.779009501E1,-3.637090325E-1,1.593619823E0,9.911071777E0
3.780009501E1,-2.967100143E-1,1.526620865E0,9.676574707E0
3.781009501E1,-2.727817893E-1,1.450050473E0,9.451649666E0
3.782009501E1,-1.722832322E-1,1.426122308E0,9.174081802E0
3.783009501E1,-1.004985496E-1,1.411765337E0,9.059226990E0
3.784009501E1,-1.244267747E-1,1.392622828E0,9.131011009E0
3.785009501E1,-1.866401732E-1,1.383051515E0,9.312865257E0
3.786009501E1,-2.584248483E-1,1.411765337E0,9.580862045E0
3.787009501E1,-3.541377485E-1,1.402194023E0,9.738788605E0
3.788009501E1,-3.397808075E-1,1.459621787E0,9.839286804E0
3.789009501E1,-2.249253243E-1,1.521835208E0,9.844072342E0
3.790009501E1,-2.009970993E-1,1.488335729E0,9.724431038E0
3.791009501E1,-1.914258152E-1,1.478764415E0,9.513862610E0
3.792009501E1,-1.674975902E-1,1.450050473E0,9.336793900E0
3.793009501E1,-1.483550072E-1,1.397408366E0,9.178867340E0
3.794009501E1,-2.009970993E-1,1.416550994E0,9.145368576E0
3.795009501E1,-3.158525825E-1,1.450050473E0,9.198010445E0
3.796009501E1,-4.115654826E-1,1.435693622E0,9.341579437E0
3.797009501E1,-4.785645306E-1,1.416550994E0,9.566504478E0
3.798009501E1,-5.312066078E-1,1.488335729E0,9.791430473E0
3.799009501E1,-5.551348329E-1,1.536192179E0,9.801001549E0
3.800009501E1,-4.067798555E-1,1.607976794E0,9.657432556E0
3.801009501E1,-2.584248483E-1,1.651047587E0,9.427721024E0
3.802009501E1,-2.105683982E-1,1.646261930E0,9.221938133E0
3.803009501E1,-1.148554832E-1,1.579262972E0,9.006584167E0
3.804009501E1,-5.742774159E-2,1.560120344E0,8.920442581E0
3.805009501E1,-1.914258115E-2,1.579262972E0,8.906085968E0
3.806009501E1,-1.914258115E-2,1.569691658E0,8.987442017E0
3.807009501E1,-1.148554832E-1,1.507478237E0,9.265008926E0
3.808009501E1,-2.488535494E-1,1.497906923E0,9.623932838E0
3.809009501E1,-3.732803464E-1,1.531406522E0,9.911071777E0
3.810009501E1,-4.115654826E-1,1.651047587E0,1.012164021E1
3.811009501E1,-3.924229145E-1,1.670190215E0,1.017428207E1
3.812009501E1,-3.302095234E-1,1.655833244E0,1.016949654E1
3.813009501E1,-2.679961324E-1,1.593619823E0,9.896714211E0
3.814009501E1,-2.440679073E-1,1.564906001E0,9.633503914E0
3.815009501E1,-1.962114573E-1,1.569691658E0,9.265008926E0
3.816009501E1,-1.770688742E-1,1.540977836E0,9.011369705E0
3.817009501E1,-1.818545163E-1,1.507478237E0,8.829515457E0
3.818009501E1,-1.914258152E-1,1.478764415E0,8.796015739E0
3.819009501E1,-2.297109663E-1,1.426122308E0,8.992227554E0
3.820009501E1,-3.014956415E-1,1.426122308E0,9.327222824E0
3.821009501E1,-3.254238665E-1,1.445264935E0,9.604789734E0
3.822009501E1,-3.445664644E-1,1.435693622E0,9.930213928E0
3.823009501E1,-3.349951804E-1,1.430907965E0,1.010249710E1
3.824009501E1,-3.493520916E-1,1.454836130E0,1.014078236E1
3.825009501E1,-3.254238665E-1,1.464407444E0,1.008814049E1
3.826009501E1,-3.541377485E-1,1.469193101E0,9.915857315E0
3.827009501E1,-3.972085714E-1,1.450050473E0,9.604789734E0
3.828009501E1,-3.397808075E-1,1.464407444E0,9.360722542E0
3.829009501E1,-2.392822653E-1,1.473978758E0,9.140582085E0
3.830009501E1,-2.536391914E-1,1.502692580E0,9.107083321E0
3.831009501E1,-3.589234054E-1,1.483550072E0,9.255437851E0
3.832009501E1,-4.307080805E-1,1.473978758E0,9.485149384E0
3.833009501E1,-4.977070987E-1,1.440479279E0,9.815358162E0
3.834009501E1,-4.977070987E-1,1.454836130E0,1.011206818E1
3.835009501E1,-4.402793646E-1,1.497906923E0,1.025085258E1
3.836009501E1,-3.637090325E-1,1.564906001E0,1.025563812E1
3.837009501E1,-2.249253243E-1,1.607976794E0,1.026520920E1
3.838009501E1,-2.153540403E-1,1.584048629E0,1.013121128E1
3.839009501E1,-2.488535494E-1,1.564906001E0,1.008335495E1
3.840009501E1,-2.153540403E-1,1.574477315E0,1.002592659E1
3.841009501E1,-2.919243574E-1,1.622333765E0,9.997213364E0
3.842009501E1,-3.158525825E-1,1.612762451E0,9.896714211E0
3.843009501E1,-2.105683982E-1,1.560120344E0,9.700503349E0
3.844009501E1,-1.531406492E-1,1.564906001E0,9.595218658E0
3.845009501E1,-2.297109663E-1,1.545763373E0,9.533005714E0
3.846009501E1,-3.397808075E-1,1.502692580E0,9.566504478E0
3.847009501E1,-4.067798555E-1,1.459621787E0,9.695717812E0
3.848009501E1,-4.067798555E-1,1.521835208E0,9.805787086E0
3.849009501E1,-4.259224236E-1,1.603191137E0,9.801001549E0
3.850009501E1,-4.259224236E-1,1.622333765E0,9.738788605E0
3.851009501E1,-4.067798555E-1,1.603191137E0,9.628718376E0
3.852009501E1,-3.732803464E-1,1.545763373E0,9.518648148E0
3.853009501E1,-3.493520916E-1,1.507478237E0,9.466006279E0
3.854009501E1,-3.684946895E-1,1.483550072E0,9.351150513E0
3.855009501E1,-2.727817893E-1,1.502692580E0,9.198010445E0
3.856009501E1,-2.105683982E-1,1.512263894E0,9.078369141E0
3.857009501E1,-2.153540403E-1,1.497906923E0,8.939585686E0
3.858009501E1,-2.488535494E-1,1.445264935E0,8.886942863E0
3.859009501E1,-2.392822653E-1,1.373480201E0,8.863015175E0
3.860009501E1,-2.727817893E-1,1.349551916E0,8.906085968E0
3.861009501E1,-3.684946895E-1,1.378265858E0,9.078369141E0
3.862009501E1,-4.307080805E-1,1.392622828E0,9.303294182E0
3.863009501E1,-4.402793646E-1,1.402194023E0,9.480362892E0
3.864009501E1,-4.498506486E-1,1.450050473E0,9.657432556E0
3.865009501E1,-4.067798555E-1,1.483550072E0,9.791430473E0
3.866009501E1,-3.684946895E-1,1.426122308E0,9.796216011E0
3.867009501E1,-3.732803464E-1,1.406979680E0,9.767501831E0
3.868009501E1,-3.589234054E-1,1.473978758E0,9.729216576E0
3.869009501E1,-3.206382394E-1,1.464407444E0,9.600004196E0
3.870009501E1,-3.302095234E-1,1.421336651E0,9.480362892E0
3.871009501E1,-3.493520916E-1,1.426122308E0,9.413364410E0
3.872009501E1,-3.637090325E-1,1.430907965E0,9.370293617E0
3.873009501E1,-4.115654826E-1,1.387837172E0,9.370293617E0
3.874009501E1,-4.259224236E-1,1.368694544E0,9.442078590E0
3.875009501E1,-3.876372576E-1,1.378265858E0,9.533005714E0
3.876009501E1,-2.919243574E-1,1.406979680E0,9.676574707E0
3.877009501E1,-2.488535494E-1,1.454836130E0,9.729216576E0
3.878009501E1,-2.392822653E-1,1.478764415E0,9.781859398E0
3.879009501E1,-2.440679073E-1,1.469193101E0,9.781859398E0
3.880009501E1,-2.440679073E-1,1.478764415E0,9.719645500E0
3.881009501E1,-2.919243574E-1,1.478764415E0,9.681360245E0
3.882009501E1,-3.110669553E-1,1.435693622E0,9.600004196E0
3.883009501E1,-3.254238665E-1,1.473978758E0,9.494720459E0
3.884009501E1,-3.493520916E-1,1.497906923E0,9.408578873E0
3.885009501E1,-3.062812984E-1,1.569691658E0,9.269794464E0
3.886009501E1,-2.440679073E-1,1.564906001E0,9.202795982E0
3.887009501E1,-2.249253243E-1,1.550549030E0,9.178867340E0
3.888009501E1,-2.440679073E-1,1.545763373E0,9.279366493E0
3.889009501E1,-2.392822653E-1,1.502692580E0,9.485149384E0
3.890009501E1,-1.674975902E-1,1.450050473E0,9.671789169E0
3.891009501E1,-9.571290761E-2,1.450050473E0,9.781859398E0
